,CEP,latitude,longitude,valor_total,contagem,bairro_dominante
9414,41211880,-12.9777334,-38.501648,1686.37,2,ARENOSO
9415,41320168,-12.9777334,-38.501648,569.88,1,CASTELO BRANCO
9416,41180395,-12.9651429,-38.4427876,10776.57,2,SABOEIRO
9417,41820190,-12.9777334,-38.501648,1684.55,3,CAM DAS ARVORES
9418,41505395,-12.8927867,-38.366514,902.17,1,CASSANGE
9419,40487015,-12.9212359,-38.4795714,853.72,1,BOA VISTA DO LOBATO
9420,40480110,-13.0132556,-38.4875383,226.28,1,LOBATO
9421,41650253,-12.9777334,-38.501648,2654.99,1,PIATA
9422,40713370,-12.9777334,-38.501648,138.68,2,ITACARANHA
9423,40711155,-12.9777334,-38.501648,96.14,1,AT DA TEREZINHA
9424,41640360,-12.9777334,-38.501648,8024.209999999999,3,ITAPUA
9425,41338080,-12.9777334,-38.501648,986.43,1,CAJAZEIRAS
9426,40250430,-12.9777334,-38.501648,687.35,1,COSME DE FARIAS
9427,40285430,-12.9777334,-38.501648,245.23,1,BROTAS
9428,40386095,-12.9210939,-38.4765322,2174.6499999999996,4,BOA VISTA DE SAO CAETANO
9429,41950261,-12.9777334,-38.501648,6609.24,3,RIO VERMELHO
9430,41351600,-12.9777334,-38.501648,182551.46,1,NOVA BRASILIA
9431,41194040,-12.9777334,-38.501648,276.46000000000004,2,DORON
9432,40250570,-12.9777334,-38.501648,44.81,1,COSME DE FARIAS
9433,41211840,-12.9777334,-38.501648,59.12,1,ARENOSO
9434,40320495,-12.9601988,-38.4945494,223.07000000000002,2,CAIXA D AGUA
9435,41185105,-12.9526823,-38.4644561,142.07,1,S GONCALO
9436,40450515,-12.9289778,-38.49148539999999,291.3,1,URUGUAI
9437,41180302,-12.9557873,-38.448816,224.37,1,SABOEIRO
9438,41345184,-12.9777334,-38.501648,1977.85,2,BOCA DA MATA
9439,41710120,-12.9777334,-38.501648,240.7,2,BOCA DO RIO
9440,40296150,-12.9777334,-38.501648,530.47,1,CANDEAL
9441,41322300,-12.9004094,-38.42344689999999,214.81,1,CASTELO BRANCO
9442,40220235,-13.0017714,-38.4954222,523.65,2,ENGENHO VELHO DA FEDERACAO
9443,41218740,-12.9777334,-38.501648,118.86,1,NOVO HORIZONTE
9444,41215310,-12.937103,-38.4325714,634.84,1,SUSSUARANA
9445,40730505,-12.8497629,-38.459514,1784.42,2,FAZ COUTOS
9446,41770345,-12.9845048,-38.4451463,326.83,1,STIEP
9447,41218172,-12.9399871,-38.4403796,1025.31,2,NOVO HORIZONTE
9448,40800862,-12.9777334,-38.501648,1528.35,3,PARIPE
9449,40285370,-12.9777334,-38.501648,0.1,1,BROTAS
9450,41260025,-12.9286989,-38.419979,2529.0299999999997,2,CANABRAVA
9451,40313350,-12.9777334,-38.501648,737.12,1,CIDADE NOVA
9452,40393580,-12.9777334,-38.501648,1066.58,1,CAPELINHA
9453,41600496,-12.9777334,-38.501648,658.22,1,STELLA MARIS
9454,40365729,-12.944591,-38.4849521,398.04,1,CURUZU
9455,40251090,-12.9817031,-38.4907413,12394.6,1,COSME DE FARIAS
9456,41185220,-12.9777334,-38.501648,3171.61,1,S GONCALO
9457,41370090,-12.9133238,-38.4205182,2217.84,2,JD NOVA ESPERANCA
9458,41905425,-13.0082991,-38.4737879,896.56,1,NORDESTE
9459,40490192,-12.9037401,-38.4759572,221.05,1,S JOAO DO CABRITO
9460,40100430,-12.9777334,-38.501648,3663.85,1,GARCIA
9461,41181065,-12.9559818,-38.4371147,203.96,1,CABULA VI
9462,41230410,-12.9195166,-38.4502305,231.27,1,JD CAJAZEIRAS
9463,41351270,-12.9777334,-38.501648,1221.02,1,NOVA BRASILIA
9464,40240055,-12.987329,-38.5049473,56.68,1,ENGENHO VELHO DE BROTAS
9465,40296520,-12.9777334,-38.501648,302.51,1,CANDEAL
9466,41213375,-12.9367311,-38.4335221,172.08,1,SUSSUARANA
9467,41950420,-12.9777334,-38.501648,2730.68,1,RIO VERMELHO
9468,41290560,-12.9777334,-38.501648,3324.36,4,PIRAJA
9469,40415375,-12.922496,-38.5048652,135.61,1,BONFIM
9470,41290210,-12.9015312,-38.4595265,436.21,2,PIRAJA
9471,40436620,-12.9777334,-38.501648,74.75,1,MASSARANDUBA
9472,41180310,-12.9777334,-38.501648,2125.1,2,SABOEIRO
9473,40365345,-12.9494088,-38.4891809,3922.84,2,CURUZU
9474,41340730,-12.9777334,-38.501648,215.94,1,CAJAZEIRAS X
9475,40368060,-12.9777334,-38.501648,1780.13,1,LIBERDADE
9476,40470740,-12.9777334,-38.501648,1775.51,4,LOBATO
9477,41502185,-12.8964548,-38.359964,1055.55,1,JD DAS MARGARIDAS
9478,41770625,-12.9877652,-38.4477761,298.99,1,STIEP
9479,41710460,-12.9777334,-38.501648,754.28,1,BOCA DO RIO
9480,41218042,-12.9425521,-38.434562,1397.99,4,NOVO HORIZONTE
9481,41925095,-13.0076193,-38.4806392,150.10999999999999,2,STA CRUZ
9482,41515028,-12.9777334,-38.501648,61.15,1,BAIRRO DA PAZ
9483,41204001,-12.9777334,-38.501648,283.53,1,ARRAIAL DO RETIRO
9484,40286370,-12.9777334,-38.501648,783.92,1,BROTAS
9485,41231320,-12.9777334,-38.501648,26.95,1,JD STO INACIO
9486,40430770,-12.9777334,-38.501648,2132.7,2,VL RUY BARBOSA
9487,40810560,-12.9777334,-38.501648,1431.16,2,PARIPE
9488,40750244,-12.9777334,-38.501648,19.19,1,COUTOS
9489,40715133,-12.8949295,-38.4736571,124.6,1,IA AMARELA
9490,40720262,-12.8623387,-38.4606482,67.49,1,PERIPERI
9491,40315485,-12.9600779,-38.4862692,161.94,1,PAU MIUDO
9492,41247250,-12.9777334,-38.501648,114.44,1,PAU DA LIMA
9493,40393300,-12.9777334,-38.501648,26850.3,3,CAPELINHA
9494,40226530,-12.9777334,-38.501648,1029.22,1,AT DAS POMBAS
9495,41152160,-12.9777334,-38.501648,1469.36,2,RESGATE
9496,41905490,-12.9777334,-38.501648,93.93,1,NORDESTE
9497,41611186,-12.9438159,-38.3626798,259.07,1,NOVA BRASILIA DE ITAPUA
9498,41195340,-12.9777334,-38.501648,2194.65,3,BARREIRAS
9499,40440350,-12.9777334,-38.501648,134.64,1,CAM DE AREIA
9500,41490638,-12.9110248,-38.3728986,388.94,1,MUSSURUNGA I
9501,41390110,-12.9104725,-38.4404618,3112.27,2,VL CANARIA
9502,40296280,-12.9777334,-38.501648,1498.48,5,CANDEAL
9503,41650085,-12.9495117,-38.3780266,4943.72,3,PIATA
9504,40366330,-12.9777334,-38.501648,604.66,1,CURUZU
9505,41253102,-12.9259939,-38.4413659,59.13,1,S MARCOS
9506,41345320,-12.9777334,-38.501648,115.84,1,CAJAZEIRAS
9507,41480285,-12.9192101,-38.3773943,893.16,2,MUSSURUNGA II
9508,40421190,-12.9187122,-38.4954222,1833.19,3,RIBEIRA
9509,41215180,-12.9777334,-38.501648,309.9,2,SUSSUARANA
9510,41275465,-12.9777334,-38.501648,1698.72,1,CAMPINAS DE PIRAJA
9511,41207705,-12.950618,-38.4506522,114.84,2,TANCREDO NEVES
9512,41330275,-12.9033851,-38.4133456,43933.47,1,CAJAZEIRAS VIII
9513,41100188,-12.9725034,-38.4551717,241.12,1,PERNAMBUES
9514,41211720,-12.9777334,-38.501648,830.76,1,ARENOSO
9515,41510117,-12.9095345,-38.3761603,3987.2,1,S CRISTOVAO
9516,40393010,-12.9624799,-38.462813,680.29,2,CAPELINHA
9517,41195035,-12.9464475,-38.4614162,59.02,1,BARREIRAS
9518,41906040,-12.9777334,-38.501648,2078.6,3,NORDESTE
9519,41320145,-12.9018413,-38.438818,47.92,1,CASTELO BRANCO
9520,41207710,-12.9513143,-38.4483513,174.17,1,TANCREDO NEVES
9521,41231350,-12.9777334,-38.501648,1072.55,1,JD STO INACIO
9522,40230067,-12.994389,-38.4990895,396.24,2,FEDERACAO
9523,41740430,-12.9777334,-38.501648,405.82,1,PITUACU
9524,41336350,-12.9777334,-38.501648,60.2,1,CAJAZEIRAS VI
9525,41218037,-12.9454082,-38.4378318,1509.7,2,NOVO HORIZONTE
9526,40715183,-12.8888306,-38.4755409,2668.97,2,IA AMARELA
9527,40740030,-12.9777334,-38.501648,1671.13,1,PERIPERI
9528,40715314,-12.9777334,-38.501648,73.43,1,RIO SENA
9529,40436590,-12.9217742,-38.4982342,2048.5299999999997,4,MASSARANDUBA
9530,41810300,-12.9892874,-38.4569794,43937.94,4,PITUBA
9531,41218750,-12.9777334,-38.501648,126.38,1,NOVO HORIZONTE
9532,41321455,-12.907928,-38.4348988,90.59,1,CASTELO BRANCO
9533,41231050,-12.9777334,-38.501648,884.98,1,JD STO INACIO
9534,41505530,-12.9777334,-38.501648,635.47,1,CASSANGE
9535,40243890,-12.9777334,-38.501648,1086.9699999999998,2,ENGENHO VELHO DE BROTAS
9536,40365620,-12.9777334,-38.501648,559.54,3,CURUZU
9537,40725450,-12.9777334,-38.501648,723.71,1,PR GRANDE
9538,40800280,-12.9777334,-38.501648,1554.48,2,S TOME
9539,41745018,-12.9371519,-38.4082366,553.75,2,TROBOGY
9540,41250600,-12.9777334,-38.501648,166.99,1,S MARCOS
9541,40335825,-12.9275389,-38.4762036,191.65,1,PERO VAZ
9542,40420790,-12.9214103,-38.49870689999999,68.4,1,RIBEIRA
9543,41950176,-12.9777334,-38.501648,13429.08,5,RIO VERMELHO
9544,40253255,-12.9810172,-38.4861421,1516.58,2,COSME DE FARIAS
9545,41706080,-12.9777334,-38.501648,126.06,1,BOCA DO RIO
9546,41300570,-12.9777334,-38.501648,3368.71,3,VALERIA
9547,41215370,-12.9777334,-38.501648,1820.9099999999999,4,SUSSUARANA
9548,41295160,-12.9777334,-38.501648,62.05,1,PIRAJA
9549,41207410,-12.9516361,-38.4516383,1089.54,1,TANCREDO NEVES
9550,41253104,-12.9777334,-38.501648,738.48,1,S MARCOS
9551,41320440,-12.9777334,-38.501648,22191.93,1,CASTELO BRANCO
9552,40276090,-12.9810086,-38.4806392,727.17,1,CAMPINAS DE BROTAS
9553,40349470,-12.9777334,-38.501648,469.73,1,AT DO PERU
9554,40355610,-12.9777334,-38.501648,38.33,1,FAZ GRANDE DO RETIRO
9555,40365365,-12.9777334,-38.501648,12218.050000000001,2,CURUZU
9556,41270005,-12.9205488,-38.4688171,6856.75,1,CAMPINAS DE PIRAJA
9557,40070220,-12.9777334,-38.501648,30941.620000000003,3,BARRIS
9558,40315450,-12.9777334,-38.501648,286.84,1,PAU MIUDO
9559,41630146,-12.9280539,-38.3579018,1262.5700000000002,2,ITAPUA
9560,40433030,-12.9777334,-38.501648,568.84,1,MASSARANDUBA
9561,41385310,-12.9088413,-38.4286242,218.59,2,SETE DE ABRIL
9562,40484270,-12.9777334,-38.501648,825.52,1,AT DO CABRITO
9563,40750096,-12.9777334,-38.501648,1371.59,1,COUTOS
9564,41207264,-12.9777334,-38.501648,1463.8999999999999,4,TANCREDO NEVES
9565,40015015,-12.969162,-38.5092878,316.92,1,COMERCIO
9566,40731475,-12.8466858,-38.4584516,1363.15,1,FAZ COUTOS
9567,40140420,-12.9777334,-38.501648,14099.04,3,BARRA
9568,41750320,-12.9777334,-38.501648,40.58,1,ARMACAO
9569,40375140,-12.9777334,-38.501648,277.09,2,LIBERDADE
9570,41385450,-12.9777334,-38.501648,1089.54,1,SETE DE ABRIL
9571,40750570,-12.9777334,-38.501648,210.21,1,COUTOS
9572,40252170,-12.9777334,-38.501648,120.08,1,COSME DE FARIAS
9573,41307180,-12.9777334,-38.501648,122.98,1,NOVA BRASILIA DE VALERIA
9574,40300004,-12.9777334,-38.501648,4893.03,1,BX DE QUINTAS
9575,41740370,-12.9777334,-38.501648,746.0999999999999,2,PITUACU
9576,40435300,-12.9777334,-38.501648,12055.68,1,MASSARANDUBA
9577,41235895,-12.9212672,-38.4450641,1167.71,1,PAU DA LIMA
9578,40800200,-12.9777334,-38.501648,1208.98,2,S TOME
9579,40385170,-12.9777334,-38.501648,1015.75,2,BOA VISTA DE SAO CAETANO
9580,41301215,-12.880812,-38.4298114,1136.58,1,VALERIA
9581,40353430,-12.9777334,-38.501648,1751.75,1,FAZ GRANDE DO RETIRO
9582,40313255,-12.9672437,-38.4845816,53.41,1,CIDADE NOVA
9583,40335340,-12.9777334,-38.501648,39.29,1,PERO VAZ
9584,41603170,-12.9777334,-38.501648,84.65,1,PR DO FLAMENGO
9585,41610836,-12.9343823,-38.36269619999999,7119.41,1,ITAPUA
9586,41227192,-12.9311219,-38.4647437,678.53,1,CALABETAO
9587,41615435,-12.941244,-38.3735191,704.3399999999999,2,AT DO COQUEIRINHO
9588,41194020,-12.9777334,-38.501648,478.81,1,DORON
9589,40300805,-12.9691574,-38.4976368,1136.58,1,BARBALHO
9590,40487210,-12.918104,-38.4740678,205.29,1,BOA VISTA DO LOBATO
9591,40230740,-12.9777334,-38.501648,88.25,1,FEDERACAO
9592,40315513,-12.9777334,-38.501648,423.07,1,PAU MIUDO
9593,40050566,-12.9767093,-38.5042678,94.17,2,NAZARE
9594,40386104,-12.9777334,-38.501648,303.41999999999996,2,BOA VISTA DE SAO CAETANO
9595,40735610,-12.8662785,-38.4710284,3382.79,3,PERIPERI
9596,41297240,-12.9777334,-38.501648,564.48,1,PIRAJA
9597,40730140,-12.9777334,-38.501648,1247.68,2,FAZ COUTOS
9598,40715445,-12.8805622,-38.4722237,196.12,2,RIO SENA
9599,40484440,-12.9777334,-38.501648,1124.82,1,AT DO CABRITO
9600,41307070,-12.9777334,-38.501648,125.61,2,NOVA BRASILIA DE VALERIA
9601,40040640,-12.9777334,-38.501648,21671.02,3,SAUDE
9602,41152040,-12.9777334,-38.501648,67.46,1,RESGATE
9603,40391398,-12.9346416,-38.4891406,273.4,1,S CAETANO
9604,40240360,-12.9777334,-38.501648,299.36,1,ENGENHO VELHO DE BROTAS
9605,40370530,-12.9777334,-38.501648,151.75,1,LIBERDADE
9606,41630971,-12.9777334,-38.501648,6589.76,1,ITAPUA
9607,40470218,-12.9280568,-38.48537,228251.75,2,LOBATO
9608,41152025,-12.9629223,-38.4684985,231.46,1,RESGATE
9609,41483110,-12.9128688,-38.3874299,663.29,1,ALPHAVILLE II
9610,41510045,-12.913254,-38.3370726,545074.53,2,S CRISTOVAO
9611,41290815,-12.8929145,-38.4556647,130.86,2,PIRAJA
9612,41370140,-12.9777334,-38.501648,2011.79,1,JD NOVA ESPERANCA
9613,41322025,-12.9004033,-38.4300945,190.48,1,CASTELO BRANCO
9614,40390230,-12.9777334,-38.501648,162.69,1,S CAETANO
9615,41253500,-12.9777334,-38.501648,74.19,1,S MARCOS
9616,41205534,-12.9777334,-38.501648,1119.02,1,TANCREDO NEVES
9617,41200820,-12.9777334,-38.501648,301.82,1,ENGOMADEIRA
9618,41615262,-12.9393602,-38.3734906,413.63,2,AT DO COQUEIRINHO
9619,40270075,-12.9733247,-38.4897921,319.28999999999996,2,VL LAURA
9620,40711165,-12.8823779,-38.4788321,1604.06,1,AT DA TEREZINHA
9621,40015090,-12.9707285,-38.5111051,360.07,1,COMERCIO
9622,40365120,-12.9777334,-38.501648,141.31,1,CURUZU
9623,41600741,-12.9777334,-38.501648,2323.62,1,STELLA MARIS
9624,41510878,-12.9175724,-38.3560837,132.54,1,S CRISTOVAO
9625,41610255,-12.9384394,-38.3650099,1744.64,3,ITAPUA
9626,40425500,-12.9777334,-38.501648,1855.1499999999999,3,MTE SERRAT
9627,41181405,-12.9553488,-38.4395217,836.69,1,CABULA VI
9628,40730550,-12.9777334,-38.501648,67.55,1,FAZ COUTOS
9629,41185610,-12.9540194,-38.474394,588.71,1,S GONCALO
9630,40290300,-12.99069,-38.4943903,709.26,1,ACUPE DE BROTAS
9631,40260385,-12.9763836,-38.4854978,994.51,1,LUIZ ANSELMO
9632,40725102,-12.8736771,-38.4764967,384.14,1,PR GRANDE
9633,40279320,-12.9777334,-38.501648,131.46,1,PRQ BELA VISTA
9634,40390580,-12.9777334,-38.501648,559.12,3,S CAETANO
9635,40750126,-12.8584927,-38.4726143,340.61,1,COUTOS
9636,41204270,-12.9777334,-38.501648,2720.17,2,ARRAIAL DO RETIRO
9637,40260445,-12.9765635,-38.4908389,1194.48,2,LUIZ ANSELMO
9638,41940030,-12.9777334,-38.501648,669.23,1,RIO VERMELHO
9639,41270380,-12.9777334,-38.501648,178.82,1,CAMPINAS DE PIRAJA
9640,41612255,-12.9468792,-38.3743504,463.97,1,JD PLACAFORD
9641,41253112,-12.9263758,-38.4419019,440.2,1,S MARCOS
9642,41480265,-12.9186085,-38.3771476,861.18,1,MUSSURUNGA II
9643,40045080,-12.9777334,-38.501648,26079.579999999998,4,SAUDE
9644,41280251,-12.9777334,-38.501648,210.21,1,MAL RONDON
9645,41262015,-12.92667,-38.407678,116.06,1,VL 2 DE JULHO
9646,40313790,-12.9777334,-38.501648,177.99,1,CIDADE NOVA
9647,41740610,-12.9682471,-38.4141567,790.25,1,PITUACU
9648,41295210,-12.8949914,-38.45966140000001,401.61,2,PIRAJA
9649,41770630,-12.9777334,-38.501648,944.99,1,STIEP
9650,40352228,-12.9395513,-38.4786098,1408.4,1,FAZ GRANDE DO RETIRO
9651,40385102,-12.926447,-38.4746577,5793.18,1,BOA VISTA DE SAO CAETANO
9652,41510580,-12.9777334,-38.501648,186.87,2,S CRISTOVAO
9653,41510817,-12.9083789,-38.3678364,125.34,1,S CRISTOVAO
9654,41920310,-12.9777334,-38.501648,758.25,1,STA CRUZ
9655,41219263,-12.9343341,-38.4637863,1878.57,1,MATA ESCURA
9656,40315140,-12.9777334,-38.501648,194.2,1,CIDADE NOVA
9657,41720365,-12.9620924,-38.430352,323.38,1,IMBUI
9658,41334008,-12.8947059,-38.4237757,217.72,1,CAJAZEIRAS IV
9659,41235320,-12.9777334,-38.501648,158.25,1,PAU DA LIMA
9660,41100151,-12.9777334,-38.501648,1015.38,1,PERNAMBUES
9661,41211740,-12.9777334,-38.501648,23.29,1,ARENOSO
9662,41150575,-12.964747,-38.4761303,435.91,1,CABULA
9663,41342804,-12.9777334,-38.501648,39.93,1,JAGUARIPE I
9664,40015130,-12.9777334,-38.501648,312.47,1,COMERCIO
9665,41342618,-12.9028634,-38.4064699,1167.71,1,CAJAZEIRAS
9666,41214490,-12.9777334,-38.501648,233.27,2,SUSSUARANA
9667,41213310,-12.9276225,-38.44440669999999,63.96,1,SUSSUARANA
9668,40365720,-12.9777334,-38.501648,276.54,2,CURUZU
9669,41301480,-12.9777334,-38.501648,69.04,1,VALERIA
9670,40340210,-12.9553303,-38.4886795,58.63,1,PERO VAZ
9671,41650120,-12.9777334,-38.501648,645.94,2,PIATA
9672,40387430,-12.9777334,-38.501648,77.45,1,BOA VISTA DE SAO CAETANO
9673,40045195,-12.9722962,-38.5056413,955.4,2,SAUDE
9674,41200075,-12.9503636,-38.4564042,215.72,1,ENGOMADEIRA
9675,41610825,-12.9344087,-38.3625849,1781.54,2,ITAPUA
9676,41390415,-12.9101818,-38.4412837,7126.95,2,VL CANARIA
9677,41218053,-12.9412004,-38.4376592,73.17,1,NOVO HORIZONTE
9678,41745040,-12.9777334,-38.501648,1170.81,3,TROBOGY
9679,40070060,-12.9777334,-38.501648,753.39,1,BARRIS
9680,40820140,-12.9777334,-38.501648,119.52,1,PARIPE
9681,41200570,-12.9777334,-38.501648,1330.94,2,ENGOMADEIRA
9682,41630372,-12.9436075,-38.3705322,1113.08,2,ITAPUA
9683,40251520,-12.9777334,-38.501648,55.31,1,COSME DE FARIAS
9684,41320695,-12.9777334,-38.501648,133.72,1,CASTELO BRANCO
9685,41310485,-12.8983023,-38.4347906,2207.55,2,AGUAS CLARAS
9686,41211036,-12.9528334,-38.445189,212.87,1,ARENOSO
9687,41515172,-12.9301915,-38.3780968,64.76,1,BAIRRO DA PAZ
9688,41230366,-12.9208125,-38.4515561,110.64,1,JD CAJAZEIRAS
9689,40731020,-12.9777334,-38.501648,120.86,1,FAZ COUTOS
9690,40349435,-12.9383347,-38.4854851,75.14,1,AT DO PERU
9691,41815025,-12.9918009,-38.4634702,1606.92,1,ITAIGARA
9692,40366170,-12.9777334,-38.501648,2240.94,3,CURUZU
9693,40717540,-12.9777334,-38.501648,10472.51,1,PLATAFORMA
9694,40718590,-12.9777334,-38.501648,102.09,1,PLATAFORMA
9695,41385815,-12.9096419,-38.4242477,4068.25,1,SETE DE ABRIL
9696,41505630,-12.9777334,-38.501648,210.21,1,CASSANGE
9697,40352359,-12.938808,-38.4771893,468.63,1,FAZ GRANDE DO RETIRO
9698,40055095,-12.9707305,-38.4996899,720.88,1,NAZARE
9699,41480355,-12.9214085,-38.3698254,51.52,1,MUSSURUNGA II
9700,40725084,-12.9777334,-38.501648,586.47,1,PR GRANDE
9701,40720222,-12.8630458,-38.46275990000001,105.6,1,PERIPERI
9702,41390015,-12.9089428,-38.4424343,69.95,1,VL CANARIA
9703,40354260,-12.9777334,-38.501648,333.76,1,FAZ GRANDE DO RETIRO
9704,40015450,-12.9777334,-38.501648,73.15,1,COMERCIO
9705,40387145,-12.9341637,-38.4919731,167.87,1,BOA VISTA DE SAO CAETANO
9706,41510684,-12.9777334,-38.501648,63.26,1,S CRISTOVAO
9707,41515346,-12.9277194,-38.3760097,96.48,1,BAIRRO DA PAZ
9708,41185400,-12.9777334,-38.501648,59.04,1,S GONCALO
9709,41253243,-12.9270969,-38.4341331,449.02,1,S MARCOS
9710,41338290,-12.8996726,-38.4173041,1691.49,1,CAJAZEIRAS
9711,41336040,-12.9777334,-38.501648,1167.71,1,CAJAZEIRAS
9712,40352310,-12.9414977,-38.4792428,1837.24,1,FAZ GRANDE DO RETIRO
9713,40718602,-12.8968092,-38.4898379,49.57,1,PLATAFORMA
9714,40436130,-12.9777334,-38.501648,406.96,1,MASSARANDUBA
9715,41100660,-12.9777334,-38.501648,166.2,1,PERNAMBUES
9716,40390080,-12.9777334,-38.501648,344.36,1,S CAETANO
9717,40285745,-12.987469,-38.48195330000001,1717.17,2,BROTAS
9718,40354145,-12.9467968,-38.4782343,3280.1099999999997,3,FAZ GRANDE DO RETIRO
9719,41110542,-12.9673949,-38.469637,266.89,1,PERNAMBUES
9720,41810070,-12.9777334,-38.501648,7864.2300000000005,5,PITUBA
9721,41350195,-12.9168974,-38.4125028,1167.71,1,NOVA BRASILIA
9722,41200355,-12.9488726,-38.4580816,106.39,1,ENGOMADEIRA
9723,41291120,-12.9777334,-38.501648,69.53,1,PIRAJA
9724,41740470,-12.9777334,-38.501648,317.87,2,PITUACU
9725,41308320,-12.9777334,-38.501648,754.28,1,PALESTINA
9726,40390130,-12.9777334,-38.501648,752.87,3,S CAETANO
9727,41750560,-12.9777334,-38.501648,323.54,2,ARMACAO
9728,40050105,-12.9867965,-38.5097094,454.13,1,TORORO
9729,41215460,-12.9777334,-38.501648,38.69,1,SUSSUARANA
9730,41207687,-12.9512914,-38.4483167,1002.78,2,TANCREDO NEVES
9731,40820380,-12.9777334,-38.501648,170.29,2,PARIPE
9732,41505075,-12.8969876,-38.3784011,524.22,1,CASSANGE
9733,40230102,-13.0012762,-38.5011951,991.79,1,FEDERACAO
9734,41905815,-13.0086963,-38.482676,638.41,2,NORDESTE
9735,41307340,-12.9777334,-38.501648,68.33,1,NOVA BRASILIA DE VALERIA
9736,41280290,-12.9155027,-38.4680709,75.14,1,MAL RONDON
9737,41900031,-12.9777334,-38.501648,126.75,1,AMARALINA
9738,40302024,-12.9777334,-38.501648,5115.3,1,MACAUBAS
9739,40301030,-12.9777334,-38.501648,867.36,1,BARBALHO
9740,41385760,-12.9777334,-38.501648,95.53,1,SETE DE ABRIL
9741,40015170,-12.9777334,-38.501648,4068.39,2,COMERCIO
9742,40220550,-12.9777334,-38.501648,438.94,1,ENGENHO VELHO DA FEDERACAO
9743,41340590,-12.8896367,-38.4112862,759.74,1,CAJAZEIRAS
9744,41253244,-12.9777334,-38.501648,843.26,1,S MARCOS
9745,40335015,-12.9499425,-38.4888992,467.76,1,PERO VAZ
9746,40335070,-12.9777334,-38.501648,1203.63,2,PERO VAZ
9747,41510708,-12.9181469,-38.34780689999999,441.81,2,S CRISTOVAO
9748,40350225,-12.9444453,-38.4764018,620.93,1,FAZ GRANDE DO RETIRO
9749,41320785,-12.9777334,-38.501648,171.63,1,CASTELO BRANCO
9750,41402430,-12.9777334,-38.501648,448.34,1,CEASA
9751,40760660,-12.9777334,-38.501648,133.0,2,COUTOS
9752,40350040,-12.9777334,-38.501648,517.2,1,FAZ GRANDE DO RETIRO
9753,40243720,-12.9777334,-38.501648,815.81,1,ENGENHO VELHO DE BROTAS
9754,40255075,-12.9770472,-38.4923016,12173.79,1,MATATU
9755,40279580,-12.9879758,-38.47567859999999,162.8,1,PRQ BELA VISTA
9756,41315078,-13.0046436,-38.4615877,37.47,1,D AVELAR
9757,41245230,-12.9777334,-38.501648,2420.73,2,PAU DA LIMA
9758,41307420,-12.9777334,-38.501648,66.04,1,NOVA BRASILIA DE VALERIA
9759,41483060,-12.9777334,-38.501648,122.91,1,ALPHAVILLE II
9760,40365711,-12.9504678,-38.4875341,134.41,1,CURUZU
9761,41600099,-12.9777334,-38.501648,412.24,1,STELLA MARIS
9762,40352360,-12.9777334,-38.501648,59.26,1,FAZ GRANDE DO RETIRO
9763,41211007,-12.9482028,-38.4457216,22.16,1,ARENOSO
9764,40390015,-12.9336937,-38.4886881,199.62,2,S CAETANO
9765,41195415,-12.9436548,-38.4937798,426.01,1,BARREIRAS
9766,41613036,-12.9394831,-38.3870186,713.5,1,JAGUARIBE
9767,41311516,-12.8930074,-38.4329995,4090.88,1,AGUAS CLARAS
9768,40365707,-12.9492344,-38.488483,1001.09,1,CURUZU
9769,40352150,-12.9777334,-38.501648,271.92,1,FAZ GRANDE DO RETIRO
9770,41211120,-12.9777334,-38.501648,690.01,3,ARENOSO
9771,41307100,-12.8483675,-38.444909,79.69,1,NOVA BRASILIA DE VALERIA
9772,41347035,-12.9777334,-38.501648,125.3,1,BOCA DA MATA
9773,41321090,-12.9777334,-38.501648,110.71,1,CASTELO BRANCO
9774,41218096,-12.9392136,-38.4387832,161.69,1,NOVO HORIZONTE
9775,40080070,-12.9777334,-38.501648,5477.4,1,CPO GRANDE
9776,40431070,-12.9777334,-38.501648,742.79,2,VL RUY BARBOSA
9777,41900110,-13.0108124,-38.4746392,317.2,1,AMARALINA
9778,40335110,-12.9777334,-38.501648,2507.56,2,PERO VAZ
9779,40255560,-12.9777334,-38.501648,788.15,2,MATATU
9780,41301745,-12.8697131,-38.4269817,202.21,1,VALERIA
9781,41510365,-12.9138779,-38.3548498,16201.95,1,S CRISTOVAO
9782,40711084,-12.9777334,-38.501648,1588.29,2,AT DA TEREZINHA
9783,40321090,-12.9601349,-38.4937174,1006.21,1,CAIXA D AGUA
9784,40301250,-12.9777334,-38.501648,49877.42,1,BARBALHO
9785,40335745,-12.952051,-38.4863812,88.02,1,PERO VAZ
9786,40800580,-12.8345736,-38.4614863,2887.9700000000003,2,PARIPE
9787,40342110,-12.9481616,-38.4802285,561.71,1,STA MONICA
9788,41320115,-12.9045158,-38.438818,1842.81,2,CASTELO BRANCO
9789,41181345,-12.9601733,-38.4382016,759.7,1,CABULA VI
9790,40320320,-12.9777334,-38.501648,437.57,1,CAIXA D AGUA
9791,40240240,-12.9777334,-38.501648,119.27,1,ENGENHO VELHO DE BROTAS
9792,40060050,-12.9777334,-38.501648,36.41,1,DOIS DE JULHO
